,title,description,originallink,link,pubDate
99,"""9월 판도라 상자 열린다"" 11억개 싸이월드 다이어리 대방출",<b>싸이</b>월드가 9월 1일 다이어리 기능을 재출시한다. 11억개의 옛 다이어리도 복원해 추억 폴더에 공개할 예정이다. <b>싸이</b>월드 운영사 <b>싸이</b>월드제트는 지난해 에프엑스기어와 다이어리 11억개를 모두 복원했다. 새로운... ,http://news.mt.co.kr/mtview.php?no=2022081611042567088,https://n.news.naver.com/mnews/article/008/0004783322?sid=105,"Tue, 16 Aug 2022 11:16:00 +0900"
100,"싸이월드, 내달 1일 다이어리 기능 오픈…11억개 다이어리 복원"," 사진첩과 함께 <b>싸이</b>월드를 대표하는 기능인 다이어리가 복원된다. <b>싸이</b>월드는 내달 1일 다이어리 기능을 오픈, 복원된 11억개의 다이어리가 &apos;추억&apos;이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로 업로드... ",http://www.datanet.co.kr/news/articleView.html?idxno=175538,http://www.datanet.co.kr/news/articleView.html?idxno=175538,"Tue, 16 Aug 2022 11:12:00 +0900"
101,"NCT 재민, 생일 기념 '최애돌' 1위 등극…첫 기부요정","재민이 속한 NCT 드림을 포함해 <b>싸이</b>, 강다니엘, 투모로우바이투게더, 더보이즈, 아이브, 르세라핌, 있지, 오마이걸, 프로미스나인, 비비지, 유주, 케플러, SF9, 펜타곤, 포레스텔라, 드림캐쳐, 골든차일드, 에이비식스... ",http://www.stoo.com/article.php?aid=82005961577,http://www.stoo.com/article.php?aid=82005961577,"Tue, 16 Aug 2022 11:08:00 +0900"
102,"싸이월드, 9월 1일 다이어리 서비스 재개…과거 글 11억건 복원",<b>싸이</b>월드는 다음 달 1일 &apos;다이어리&apos; 기능을 재개하면서 과거 이용자들이 다이어리에 남긴 11억건의 글을 모두... 과거 <b>싸이</b>월드를 이용했다가 휴면 상태를 해제한 회원들은 추억의 다이어리를 모두 확인할 수 있다고... ,https://www.asiatoday.co.kr/view.php?key=20220816010009041,https://www.asiatoday.co.kr/view.php?key=20220816010009041,"Tue, 16 Aug 2022 11:04:00 +0900"
103,"""우리들의 흑역사""...싸이월드 다이어리 서비스 재개",사진=<b>싸이</b>월드 일명 흑역사의 대표 원천지로 알려진 <b>싸이</b>월드 다이어리 서비스가 재개된다. 16일 <b>싸이</b>월드는 오는 9월 1일 다이어리 기능을 재개하면서 과거 <b>싸이</b>월드 이용자들이 남긴 &apos;11억 건&apos;의 글을 모두 복원한다고... ,https://www.gokorea.kr/news/articleView.html?idxno=728366,https://www.gokorea.kr/news/articleView.html?idxno=728366,"Tue, 16 Aug 2022 11:04:00 +0900"
104,"흑역사에 이불킥?…싸이월드, 다이어리 글 11억개 복원",<b>싸이</b>월드는 다음 달 1일 ‘다이어리’ 기능을 재개하면서 과거 이용자들이 다이어리에 남긴 11억건의 글을... 과거 <b>싸이</b>월드를 이용했다가 휴면 상태를 해제한 회원들은 추억의 다이어리를 모두 확인할 수 있다고 회사는... ,https://www.seoul.co.kr/news/newsView.php?id=20220816500038&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003294720?sid=102,"Tue, 16 Aug 2022 10:55:00 +0900"
105,“손발 오그라들겠네”… 싸이월드 다이어리 글 9월 복원,<b>싸이</b>월드가 다음 달 1일 ‘다이어리’ 기능을 재개하면서 과거 이용자들이 남겼던 글 11억건을 모두 복원해 각자에게 공개한다고 16일 밝혔다. <b>싸이</b>월드는 “그때 그 시절 추억을 소환해 오글거리는 마음으로 읽는 재미가... ,https://news.kmib.co.kr/article/view.asp?arcid=0017376394&code=61141411&cp=nv,https://n.news.naver.com/mnews/article/005/0001546706?sid=101,"Tue, 16 Aug 2022 10:52:00 +0900"
106,싸이월드 과거 글 11억건 복원된다,<b>싸이</b>월드가 다음 달 1일 &apos;다이어리&apos; 기능을 재개하면서 과거 이용자들이 다이어리에 남긴 11억건의 글을 모두... 과거 <b>싸이</b>월드를 이용했다가 휴면 상태를 해제한 회원들은 추억의 다이어리를 모두 확인할 수 있다고... ,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004709943,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004709943,"Tue, 16 Aug 2022 10:50:00 +0900"
107,"싸이월드, ""다이어리가 돌아온다"" 내달 1일 전격 오픈!...11억개 복원 완료","<b>싸이</b>월드는 내달 1일 다이어리 기능을 전격 오픈하며, 복원된 11억개의 다이어리는 &apos;추억&apos;이라는타이틀과... <b>싸이</b>월드는 내달 1일 다이어리 기능을 전격 오픈하며, 복원된 11억개의 다이어리는 &apos;추억&apos;이라는타이틀과 함께... ",http://www.issuenbiz.com/news/articleView.html?idxno=16083,http://www.issuenbiz.com/news/articleView.html?idxno=16083,"Tue, 16 Aug 2022 10:46:00 +0900"
108,싸이월드 '다이어리' 돌아온다...새 기능에 기존 자료까지 복원,<b>싸이</b>월드에서 복원된 11억개의 다이어리가 업로드된다. <b>싸이</b>월드는 내달 1일 다이어리 기능을 전격 오픈하며 복원된 11억개의 다이어리는 &apos;추억&apos;이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로 업로드 된다고... ,http://www.slist.kr/news/articleView.html?idxno=376961,http://www.slist.kr/news/articleView.html?idxno=376961,"Tue, 16 Aug 2022 10:42:00 +0900"
109,"시크릿넘버 레아, 기부요정 등극…생일 맞아 팬덤 락키 화력 '활활'","<b>싸이</b>와 엔시티드림, 강다니엘, TXT, 더보이즈, 아이브, 르세라핌, 있지, 오마이걸, 프로미스나인, 비비지, 유주, 케플러, SF9, 펜타곤, 포레스텔라, 드림캐쳐, 골든차일드, 에이비식스, 알렉사, 헤이즈, TNX, 블리처스... ",http://www.mediapen.com/news/view/746667,http://www.mediapen.com/news/view/746667,"Tue, 16 Aug 2022 10:36:00 +0900"
110,"싸이월드, 내달 1일 '다이어리' 오픈…기능 복원 완료","<b>싸이</b>월드 운영사인 <b>싸이</b>월드제트는 다음달 1일 <b>싸이</b>월드의 다이어리 기능을 재개한다고 오늘(16일) 밝혔습니다. 이번에 복원되는 다이어리는 11억개로, &apos;추억&apos;이라는 타이틀과 함께 기존 이용자가 썼던 폴더명으로... ",https://biz.sbs.co.kr/article_hub/20000076357?division=NAVER,https://n.news.naver.com/mnews/article/374/0000298912?sid=101,"Tue, 16 Aug 2022 10:36:00 +0900"
111,"싸이 '흠뻑쇼' 공연장 시설물 훼손…여수시, 원상복구 요구",전남 여수에서 열린 가수 <b>싸이</b>의 &apos;흠뻑쇼&apos; 공연 이후 공연장 내 일부 시설물이 훼손돼 여수시가 주관 업체 측에 원상복구를 요구했다. 16일 여수시에 따르면 <b>싸이</b> &apos;흠뻑쇼&apos; 공연 주관 업체인 &apos;공연마루&apos;에 최근 공연장 시설물... ,https://www.news1.kr/articles/4773765,https://n.news.naver.com/mnews/article/421/0006279384?sid=102,"Tue, 16 Aug 2022 10:31:00 +0900"
112,"싸이월드 다이어리 돌아온다…""11억개 복원, 다음달 서비스""",회원수가 3200만명에 달했던 <b>싸이</b>월드가 다이어리(일기) 데이터 11억개를 복구했다고 16일 밝혔다. <b>싸이</b>월드 운영사 <b>싸이</b>월드제트는 이날 다음달 1일 다이어리 기능을 서비스 할 예정이라고 밝혔다. 이에 앞서 작년... ,https://www.hankyung.com/it/article/202208165522i,https://n.news.naver.com/mnews/article/015/0004737182?sid=105,"Tue, 16 Aug 2022 10:29:00 +0900"
113,"데뷔전 본 나폴리팬들도 이미 '김민재홀릭'… ""오빤 강남스타일""",신고식부터 가수 <b>싸이</b>의 &apos;강남스타일&apos;을 부르며 환호를 불러일으킨 김민재가 데뷔전을 치르자 더욱 많은 관심을 받고 있다. 호평 일색이다. 16일(이하 한국 시간) 김민재는 2022-2023 이탈리아 세리에 A 1라운드 헬라스... ,https://www.besteleven.com/news/articleView.html?idxno=211022,https://sports.news.naver.com/news.nhn?oid=343&aid=0000115041,"Tue, 16 Aug 2022 10:26:00 +0900"
114,"여수시, 싸이 '흠뻑쇼' 끝나고 경기장 훼손됐다며 '원상복구' 요구",= 가수 <b>싸이</b>의 콘서트 진행으로 인해 여수 진남경기장이 훼손됐다는 소식이 전해졌다.지난 15일 KBS는 <b>싸이</b>의 &apos;흠뻑쇼 SUMMER SWAG 2022 - 여수&apos; 콘서트 행사장으로 쓰인 여수 진남경기장 바닥 곳곳이 심하게 훼손돼 물의를... ,https://www.insight.co.kr/news/408105,https://www.insight.co.kr/news/408105,"Tue, 16 Aug 2022 10:26:00 +0900"
115,"싸이월드, 9월 1일 다이어리 서비스 재개…과거 글 11억건 복원",<b>싸이</b>월드는 다음 달 1일 &apos;다이어리&apos; 기능을 재개하면서 과거 이용자들이 다이어리에 남긴 11억건의 글을 모두... 과거 <b>싸이</b>월드를 이용했다가 휴면 상태를 해제한 회원들은 추억의 다이어리를 모두 확인할 수 있다고... ,https://www.yna.co.kr/view/AKR20220816057700017?input=1195m,https://n.news.naver.com/mnews/article/001/0013377138?sid=105,"Tue, 16 Aug 2022 10:23:00 +0900"
116,"이불킥 예고? 싸이월드, 다이어리 기능 복원",사진첩만큼이나 ‘이불킥’을 불러올 <b>싸이</b>월드의 다이어리가 돌아온다. <b>싸이</b>월드의 운영사 <b>싸이</b>월드제트는 “9월 1일 다이어리 기능을 오픈한다. 복원된 다이어리는 ‘추억’이라는 타이틀과 함께 기존 유저가 가지고... ,http://lady.khan.co.kr/khlady.html?mode=view&artid=202208161001001&code=4,https://n.news.naver.com/mnews/article/145/0000016826?sid=103,"Tue, 16 Aug 2022 10:02:00 +0900"
117,"싸이월드, ‘다이어리’가 돌아온다…다음 달 1일 전격 오픈","이투데이=박기영 기자 | <b>싸이</b>월드가 11억 개의 다이어리를 복원한다. <b>싸이</b>월드는 다음 달 1일 다이어리 기능을 전격 오픈하며, 복원된 11억 개의 다이어리는 [추억]이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로... ",https://www.etoday.co.kr/news/view/2163745,https://www.etoday.co.kr/news/view/2163745,"Tue, 16 Aug 2022 09:54:00 +0900"
118,"싸이월드 다이어리 11억개, 오는 9월 1일 오픈",<b>싸이</b>월드는 오는 9월 1일 <b>싸이</b>월드 미니홈피 다이어리 기능을 전격 오픈한다고 16일 발표했다. 이번에 복원되는 다이어리는 총 11억개다. <b>싸이</b>월드는 &apos;추억&apos;이라는 타이틀과 함께 기존 이용자가 가지고 있던 폴더명으로... ,http://www.inews24.com/view/1510495,https://n.news.naver.com/mnews/article/031/0000691847?sid=105,"Tue, 16 Aug 2022 09:49:00 +0900"
119,"싸이월드 다이어리 11억개 복원, 다음달 1일 오픈","<b>싸이</b>월드 운영사인 <b>싸이</b>월드제트는 다음달 1일 <b>싸이</b>월드의 다이어리 기능을 재개한다고 16일 밝혔다. 이번에 복원되는 다이어리는 11억개로, ‘추억’이라는 타이틀과 함께 기존 이용자가 썼던 폴더명으로 업로드된다.... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01744966632427976,https://n.news.naver.com/mnews/article/018/0005292856?sid=105,"Tue, 16 Aug 2022 09:41:00 +0900"
120,국민은행-교직원공제회 주거래은행 협약,"체조경기장에서 ‘2022 Liiv(리브) 콘서트’를 연다. <b>싸이</b>, 엔씨티드림, 로꼬, 그레이, 헤이즈, 케플러 등이 출연한다. KB스타뱅킹, 리브넥스트 등 주요 금융플랫폼과 MZ세대 상품·서비스 이용 고객 1만 명을 초청한다.",https://sports.donga.com/article/all/20220816/114965957/4,https://n.news.naver.com/mnews/article/382/0000998151?sid=101,"Tue, 16 Aug 2022 09:37:00 +0900"
121,착한 배달앱 ‘땡겨요’ 고공성장 이유있네,●모델 <b>싸이</b>와 함께 배달 낙원으로 가수 <b>싸이</b>를 모델로 내세운 적극적인 마케팅도 주효했다. 7월 11일 “같은 민족이라면서 어떻게 이럴 수 있어? 배달에 아쉬웠던 민족이여 이동하라”라는 선언적 메시지를 담은... ,https://sports.donga.com/article/all/20220816/114965954/4,https://n.news.naver.com/mnews/article/382/0000998149?sid=101,"Tue, 16 Aug 2022 09:36:00 +0900"
122,"싸이월드, 복원된 다이어리 9월에 선보인다",복원된 다이어리.(자료=<b>싸이</b>월드) <b>싸이</b>월드의 11억개의 다이어리가 복원되면서 오는 9월 1일 전격 오픈된다. 복원된 11억개의 다이어리는 &apos;추억&apos;이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로 업로드... ,https://www.onews.tv/news/articleView.html?idxno=135265,https://www.onews.tv/news/articleView.html?idxno=135265,"Tue, 16 Aug 2022 09:32:00 +0900"
123,"싸이월드, 내달 1일 '다이어리' 오픈","<b>싸이</b>월드는 내달 1일 다이어리 기능을 전격 오픈하며, 복원된 11억개의 다이어리는 &apos;추억&apos;이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로 업로드 된다고 16일 밝혔다. 다이어리는 사진첩과 함께 <b>싸이</b>월드를... ",http://www.seoulfn.com/news/articleView.html?idxno=464218,http://www.seoulfn.com/news/articleView.html?idxno=464218,"Tue, 16 Aug 2022 09:19:00 +0900"
124,"싸이월드, '다이어리' 9월 1일 전격 오픈....과거 다이어리 11억개 전체 복원...","<b>싸이</b>월드는 내달 1일 다이어리 기능을 전격 오픈하며, 복원된 11억개의 다이어리는 [추억]이라는 타이틀과 함께 기존 유저가 가지고 있던 폴더명으로 업로드 된다고 16일 밝혔다. 다이어리는 사진첩과 함께 <b>싸이</b>월드를... ",http://www.worktoday.co.kr/news/articleView.html?idxno=27739,http://www.worktoday.co.kr/news/articleView.html?idxno=27739,"Tue, 16 Aug 2022 09:18:00 +0900"
125,"[주말에 몰아보기] '데어데블', 방황과 처절의 역사 끝내고 다시 태어나나?",이처럼 드라마 &apos;데어데블&apos;은 이 히어로에게 있어 기억 한쪽에 애써 봉인해 둔 <b>싸이</b>월드 미니 홈피 같은 이야기다. 변호사와 자경단 히어로 사이에서 갈등하고 법의 테두리 안팎을 오가면서 고민하기에 이 작품은 이리... ,https://www.ize.co.kr/news/articleView.html?idxno=53113,https://n.news.naver.com/mnews/article/465/0000005856?sid=106,"Tue, 16 Aug 2022 08:58:00 +0900"
126,사진으로 보는 지난 주말 [뉴시스Pic],"기림일 <b>싸이</b> 흠뻑쇼 보러 왔어요 휴일에도 붐비는 코로나19 선별진료소 추정손해액 1400억, 집중호우 차량 피해 계속 늘어 극한의 시간까지 &apos;아이 신나&apos; 국내 복귀 후 첫 경기 나선 김연경 ▶ 네이버에서 뉴시스... ",http://www.newsis.com/view/?id=NISX20220816_0001979020&cID=10201&pID=10200,https://n.news.naver.com/mnews/article/003/0011364118?sid=102,"Tue, 16 Aug 2022 08:31:00 +0900"
127,"'No.1' 임영웅, 8월 광고모델 브랜드평판 톱3","박서준, <b>싸이</b> 순으로 분석됐다. 한국기업평판연구소 는 국내 브랜드의 평판지수를 매달 측정하여 브랜드 평판지수의 변화량을 발표하고 있다. 이번 광고모델 브랜드 평판지수는 2022년 7월 15일부터 2022년 8월... ",http://star.mt.co.kr/stview.php?no=2022081406424971220,https://n.news.naver.com/mnews/article/108/0003079125?sid=106,"Tue, 16 Aug 2022 08:31:00 +0900"
128,"‘싸이 콘서트’ 경기장 훼손…여수시, ‘원상복구’ 요구","[앵커] 지난 6일 여수에서는 가수 <b>싸이</b>의 콘서트가 열렸는데요. 행사장으로 쓰인 진남경기장 바닥 곳곳이... [리포트] 여수에서 열린 가수 <b>싸이</b>의 콘서트, 대형 무대가 설치됐고, 2만 8천여 명이 몰렸습니다. 콘서트가 끝난... ",https://news.kbs.co.kr/news/view.do?ncd=5533596&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011321346?sid=102,"Tue, 16 Aug 2022 08:21:00 +0900"
129,"YG케이플러스의 가장 '핫'한 모델 이서연, '싸이, 수지, 화사 등 슈퍼스타의 ...","해당 분야의 광고는 <b>싸이</b>, 수지, 화사 등 슈퍼스타들이 섭렵했던 터라 그들 못지않는 이서연의 행보는 홍보 에이전트들로부터 시선을 집중시키는 ‘확신의 소화력’으로 인정받고 있다. 모델 이서연이 여름 무더위를... ",http://www.sportsseoul.com/news/read/1150941?ref=naver,https://n.news.naver.com/mnews/article/468/0000873819?sid=106,"Tue, 16 Aug 2022 07:41:00 +0900"
130,[시사컬처] 최악의 출근길에 든 생각,"금과 은의 원곡을 나얼이 다시 부른 &apos;빗속을 둘이서&apos;, <b>싸이</b>의 &apos;비오니까&apos;, 비스트의 &apos;비가 오는 날엔&apos; 정도가 유력 후보였는데 결국 비 노래는 틀지 않았다. 대신 옥상달빛의 &apos;수고했어 오늘도&apos;를 골랐다. 고되고 지루한 길을... ",https://view.asiae.co.kr/article/2022081009210393903,https://n.news.naver.com/mnews/article/277/0005132917?sid=110,"Tue, 16 Aug 2022 07:10:00 +0900"
131,케이팝의 뿌리는 흑인음악?…美대중문학 학자의 분석,"저자는 현진영, 서태지, 김건모, 솔리드 등 케이팝 첫 세대가 미국 흑인음악을 인용하면서 시작됐으며 H.O.T., god, 원더걸스, 소녀시대, 브라운 아이드 소울, 타이거JK, 윤미래, 빅마마, 2PM, <b>싸이</b>, 린, 도끼, 타블로 등의 이후... ",http://www.newsis.com/view/?id=NISX20220815_0001978729&cID=10701&pID=10700,https://n.news.naver.com/mnews/article/003/0011364029?sid=103,"Tue, 16 Aug 2022 06:00:00 +0900"
132,"[하승우의 풀뿌리] 밑 빠진 독에 물붓기, 이득은 누가 챙기나","흠뻑쇼 논란의 의미심장한 대목 가뭄이 한창이던 때 <b>싸이</b>의 흠뻑쇼를 두고 오간 설전은 날선 감정만 남겼다. 한편은 지방 처지를 모르는 서울로 가는 물과 농산물을 끊어버리자고 했고, 다른 편은 이럴 거면 서울에서... ",https://www.khan.co.kr/opinion/column/article/202208160300055,https://n.news.naver.com/mnews/article/032/0003166741?sid=110,"Tue, 16 Aug 2022 03:03:00 +0900"
133,"‘싸이 콘서트’ 경기장 훼손…여수시, ‘원상복구’ 요구","[앵커] 지난 6일 여수에서는 가수 <b>싸이</b>의 콘서트가 열렸는데요. 행사장으로 쓰인 진남경기장 바닥 곳곳이... [리포트] 여수에서 열린 가수 <b>싸이</b>의 콘서트, 대형 무대가 설치됐고, 2만 8천여 명이 몰렸습니다. 콘서트가 끝난... ",https://news.kbs.co.kr/news/view.do?ncd=5533310&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011321083?sid=102,"Mon, 15 Aug 2022 22:05:00 +0900"
134,쓰레기·삼중주차…흠뻑쇼 '눈총',<b>싸이</b> 흠뻑쇼가 코로나19 재확산 우려와 공연 이후 쓰레기 처리 미흡 등으로 눈총을 받고 있다. 가수 <b>싸이</b>의 여름철 대표 공연인 &apos;<b>싸이</b> 흠뻑쇼 SUMMER SWAG 2022 - 대구&apos;가 지난 13~14일 오후 수성구 대흥동 대구스타디움... ,https://www.idaegu.co.kr/news/articleView.html?idxno=391662,https://www.idaegu.co.kr/news/articleView.html?idxno=391662,"Mon, 15 Aug 2022 21:34:00 +0900"
135,"3년 만에 찾아와 무더위 날린 '전주 가맥축제', 내년에도 만나요","머리트퍼펙와 <b>싸이</b>버거, DJ빈 등의 공연이 펼쳐질 때마다 시민들은 떼창과 떼춤으로 화합의 장을 펼쳤다. 미처 자리를 잡지 못해 머뭇거리는 시민들을 위해 자리를 내주거나 합석도 마다하지 않는 모습도 종종 목격되며... ",http://www.domin.co.kr/news/articleView.html?idxno=1392724,http://www.domin.co.kr/news/articleView.html?idxno=1392724,"Mon, 15 Aug 2022 20:04:00 +0900"
136,8월16일 동정,"방송인 유재석 가수 <b>싸이</b>(본명 박재상)도 1억원씩을 전달했다, 배우 김고은, 한지민은 5000만원 씩을, 갓세븐 멤버 겸 배우 박진영과 가수 겸 방송인 이미주는 3000만원을, 배우 임시완과 탤런트 강태오가 각각... ",https://www.hani.co.kr/arti/society/ngo/1054820.html,https://n.news.naver.com/mnews/article/028/0002602453?sid=102,"Mon, 15 Aug 2022 18:55:00 +0900"
137,"김동일 보령시장 ""싸이 초청 못 해 아쉬워""",박성민기자= 김동일 보령시장이 2022보령해양머드박람회에 <b>싸이</b>를 초청하지 못한 점에 대해 아쉬움을 드러냈다. 김동일 보령시장이 2022보령해양머드박람회에 <b>싸이</b>를 초청하지 못한 점에 대해 아쉬움을 드러냈다.(사진... ,http://www.newsfreezone.co.kr/news/articleView.html?idxno=400646,http://www.newsfreezone.co.kr/news/articleView.html?idxno=400646,"Mon, 15 Aug 2022 18:48:00 +0900"
138,"""허리 한 번 안펴고 작업"" 조한선, 수해 복구 동참","이외에도 김고은, 수지, 아이유, <b>싸이</b>, 한지민, 김혜수, 강태오 등 수 많은 스타들이 이번 집중호우 피해 복구를 위해 기부를 하며 선행에 동참했다. 조한선은 직접 수해 복구 작업에 동참하며 훈훈함을 더했다.",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070851,https://n.news.naver.com/mnews/article/437/0000309888?sid=106,"Mon, 15 Aug 2022 17:31:00 +0900"
139,"[속보]대구 싸이 흠뻑쇼 2022, 코로나 확진자 확산 부추겼나?","대구 <b>싸이</b> 흠뻑쇼 2022, 코로나 확진자 확산 부추겼나?(사진=여수시 제공) 가수 <b>싸이</b>의 인기 콘서트인 &apos;<b>싸이</b> 흠뻑쇼 2022&apos; 대구 공연에 다녀온 뒤 코로나19 확진 판정을 받았다는 주장이 확산됐다. 이에 정부는 내달까지 대형... ",https://www.gukjenews.com/news/articleView.html?idxno=2529266,https://www.gukjenews.com/news/articleView.html?idxno=2529266,"Mon, 15 Aug 2022 17:16:00 +0900"
140,"김동일 보령시장 ""머드박람회 5년 마다 열자""",계속해서 김 시장은 &quot;<b>싸이</b>가 기회 있을 때마다 &apos;보령에서 축제가 있으면 꼭 불러 달라&apos;는 얘기를 해왔다. 이번에도 초청하고 싶었는데 지방 공연이 있어 그러지 못했다. &apos;흠뻑쇼&apos;는 보령에서 생긴 것&quot;이라며 못내 아쉬운... ,http://www.goodmorningcc.com/news/articleView.html?idxno=274457,http://www.goodmorningcc.com/news/articleView.html?idxno=274457,"Mon, 15 Aug 2022 17:10:00 +0900"
141,"""한예슬이 직접 전화""…말춤 오겜과 어깨 나란히 한 이 남자","2012년 전 세계에 &apos;말춤&apos; 열풍을 일으킨 <b>싸이</b>의 분홍색 슈트를 시작으로 드라마 &apos;오징어 게임&apos; 속 의상, 영화 &apos;기생충&apos;의 반지하 화장실 세트 등이 그대로 재현된다. 한국의 패션과 뷰티를 조명하는 마지막 섹션 &apos;인사이드... ",http://news.mk.co.kr/newsRead.php?no=720094&year=2022,https://n.news.naver.com/mnews/article/009/0005004536?sid=103,"Mon, 15 Aug 2022 17:04:00 +0900"
142,임영웅의 발자취가 곧 길이다...트로트 가수 최초·최고 기록 갈아치우고 고척...,"약 2만 석(스탠딩 포함 3만석)규모의 고척스카이돔은 방탄소년단, 빅뱅, 세븐틴, 엑소, NCT드림(코로나19 확진으로 취소) 등 대형 팬덤을 가진 아이돌 그룹과 <b>싸이</b>, 아리아나 그란데, U2, 빌리 아일리시 등 대규모 관객을... ",http://www.sportsseoul.com/news/read/1150905?ref=naver,https://n.news.naver.com/mnews/article/468/0000873777?sid=106,"Mon, 15 Aug 2022 16:44:00 +0900"
143,위중증 환자 한달새 8배 급증…코로나19 확산세 변수는 연휴·개학,"이런 상황에 지난 주말 이틀간(13~14일) <b>싸이</b> 콘서트에 양일 6만명 전후의 시민들이 한 공간에 몰리면서, 주간 발생률이 또다시 높아질 가능성도 적지 않다. 확진자 발생과 <b>싸이</b> 콘서트 간의 연관성을 확신할 순 없지만... ",https://www.yeongnam.com/web/view.php?key=20220815010001817,https://www.yeongnam.com/web/view.php?key=20220815010001817,"Mon, 15 Aug 2022 16:40:00 +0900"
144,'싸이 흠뻑쇼' 지나간 다음 날 대구스타디움은 쓰레기로 몸살,"지난 13·14일 가수 <b>싸이</b>의 흠뻑쇼 공연장으로 사용되면서 수만 명 관객의 발걸음이 모였던 곳이지만, 다음 날... 주민 박모(여·54)씨는 &quot;무심코 운동하러 왔다가 <b>싸이</b>가 그려진 콘서트 로고와 쓰레기 더미를 보고 어제까지... ",https://www.yeongnam.com/web/view.php?key=20220815010001781,https://www.yeongnam.com/web/view.php?key=20220815010001781,"Mon, 15 Aug 2022 16:02:00 +0900"
145,"'싸이 흠뻑쇼' 끝난 대구 스타디움, 갖가지 쓰레기와 공연 장비로 몸살","지난 13, 14일 &apos;<b>싸이</b> 흠뻑쇼 서머 스웨그 2022&apos;(이하 흠뻑쇼)가 열렸던 대구 스타디움이 관람객이 버리고 간... 곳곳에 일회용 커피잔과 음식물 등 쓰레기 더미가 가득했고 &apos;<b>싸이</b> 흠뻑쇼&apos;가 인쇄된 파란색 봉투가 뒹굴었다.... ",https://news.imaeil.com/page/view/2022081514034687198,https://n.news.naver.com/mnews/article/088/0000770850?sid=102,"Mon, 15 Aug 2022 15:12:00 +0900"
146,"[기사열독 순위] 이찬원 58회째 1위, 김희재·영탁·김기태·임영웅 TOP5…뉴...","(3,982회), <b>싸이</b>(3,952회), 몬스타엑스(3,945회), 성규(3,830회), 잔나비(3,785회), 안유진(3,776회)... 41위, <b>싸이</b> 42위, 몬스타엑스 43위, 성규 44위, 잔나비 45위, 안유진 46위, 아이즈원 47위, 제시카 50위... ",http://www.topstarnews.net/news/articleView.html?idxno=14720877,http://www.topstarnews.net/news/articleView.html?idxno=14720877,"Mon, 15 Aug 2022 13:52:00 +0900"
147,"[독자추천 순위] 이찬원 54회째 1위, 김기태·영탁·김희재·뉴진스 TOP5…방...","(570표), <b>싸이</b>(570표), 박나래(548표), 남윤수(546표), 김구라(528표), 이솔로몬(516표), 김준호(506표)... 43위, <b>싸이</b> 43위, 이솔로몬 47위, 잔나비 51위, 골든차일드 54위, 트라이비 55위, 김민석 57위, 정홍일 57위... ",http://www.topstarnews.net/news/articleView.html?idxno=14720851,http://www.topstarnews.net/news/articleView.html?idxno=14720851,"Mon, 15 Aug 2022 12:50:00 +0900"
148,"SF9·펜타곤·포레스텔라, '2022 K글로벌 하트 드림 어워즈' 합류","SF9, 펜타곤, 포레스텔라는 앞서 출연 소식을 알린 <b>싸이</b>,NCT드림, 강다니엘, AB6IX, 유주, TNX, 알렉사, 블리처스, 투모로우바이투게더, 더보이즈, 프로미스나인, 비비지, 헤이즈, 아이브, 르세라핌, 있지, 오마이걸... ",http://www.celuvmedia.com/article.php?aid=1660534988432726007,http://www.celuvmedia.com/article.php?aid=1660534988432726007,"Mon, 15 Aug 2022 12:46:00 +0900"
149,"방탄소년단(BTS) 1위, 8월 광고모델 브랜드평판 접수..2위 아이유·3위 임영웅","박서준, <b>싸이</b>, 손예진, 서현진, 태연, 이승기, 박군, 현빈, 오은영, 마동석, 전지현, 박보검, 백종원, 김고은, 레드벨벳, 김혜수, 김동현, 김종민, 박나래, 장윤정... ",http://www.breaknews.com/916078,http://www.breaknews.com/916078,"Mon, 15 Aug 2022 11:32:00 +0900"
150,아이유·임영웅·유재석 다 꺾었다…'8월 광고모델 브랜드평판' 1위는?,"소녀시대, 정우성, 아이브, 에스파, 이상민, 홍현희, 김태리, 오마이걸, 트와이스, 이병헌, 이효리, 윤아, 정소민, 박서준, <b>싸이</b> 순으로 나타났다. 다음은 &apos;8월 광고모델 브랜드평판&apos; 1위부터 50위까지 정리한 표다.",https://www.wikitree.co.kr/articles/780490,https://www.wikitree.co.kr/articles/780490,"Mon, 15 Aug 2022 11:16:00 +0900"
